"","Species","ID","Estado2","Lat2","Long2","Altitude","UF","Lat","Long","Altitude (m)","HemipenisMedido","Especie_Welington","Hemipenis_Evertido","No_LACV","Average coverage across loci","Loci passing coverage threshold","FabDocCh4AP","Colecao","FabDocCh2","FabMestrado","Localidade","Brazilian State","Latitude","Longitude","gymno_clades","Especie_Fabricius","Cytb Haplotype"," Genbank accession number cytb/ KIF24"
"655",NA,"3083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"656",NA,"3118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"657",NA,"3106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"658",NA,"8002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"659",NA,"3131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"660",NA,"3099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"661",NA,"3009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"662",NA,"3128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"663",NA,"3047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"664",NA,"3133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"665",NA,"3024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"666",NA,"3107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"667",NA,"3020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"668",NA,"3016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"669",NA,"3094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"670",NA,"3012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"671",NA,"3057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"672",NA,"3116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"673",NA,"3085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"674",NA,"3059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"675",NA,"3053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"676",NA,"3048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"677",NA,"3061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"678",NA,"3091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"679",NA,"3029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"680",NA,"3074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"681",NA,"3066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"682",NA,"3084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"683",NA,"3081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"684",NA,"3123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"685",NA,"3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"686",NA,"3062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"687",NA,"3015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"688",NA,"3027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"689",NA,"3073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"690",NA,"8003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"691",NA,"3046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"692",NA,"3038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"693",NA,"8004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"694",NA,"3075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"695",NA,"3049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"696",NA,"3069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"697",NA,"3072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"698",NA,"3043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"699",NA,"3096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"700",NA,"3090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"701",NA,"3109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"702",NA,"3113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"703",NA,"3014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"704",NA,"3039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"705",NA,"3050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"706",NA,"8006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"707",NA,"8042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"708",NA,"8050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"709",NA,"8010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"710",NA,"8024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"711",NA,"8036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"712",NA,"8020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"713",NA,"8017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"714",NA,"8019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"715",NA,"8052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"716",NA,"8012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"717",NA,"8007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"718",NA,"8013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"719",NA,"8058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"720",NA,"8021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"721",NA,"8029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"722",NA,"8016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"723",NA,"8009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"724",NA,"8046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"725",NA,"8015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"726",NA,"8043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"727",NA,"8056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"728",NA,"53160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"729",NA,"8014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"730",NA,"8011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"731",NA,"8047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"732",NA,"8023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"733",NA,"8018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"734",NA,"8045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"735",NA,"8034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"736",NA,"8028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"737",NA,"8026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"738",NA,"8051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"739",NA,"3086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"740",NA,"8025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"741",NA,"8044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"742",NA,"8033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"743",NA,"8040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"744",NA,"8048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"745",NA,"9498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"746",NA,"3023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"747",NA,"8032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"748",NA,"3032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"749",NA,"3088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"750",NA,"3129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"751",NA,"8054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"752",NA,"8053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"753",NA,"8059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"754",NA,"3013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"755",NA,"8041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"756",NA,"8030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"757",NA,"3060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"758",NA,"8055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"759",NA,"3033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"760",NA,"3098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"761",NA,"3095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"762",NA,"8057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"763",NA,"8049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"764",NA,"3132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"765",NA,"8027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"766",NA,"3036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"767",NA,"3078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"768",NA,"8022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"769",NA,"8008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"770",NA,"3100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"771",NA,"3127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"772",NA,"3075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"773",NA,"3042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"774",NA,"3130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"775",NA,"3034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"776",NA,"3105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"777",NA,"3119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"778",NA,"3082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"779",NA,"3068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"780",NA,"3052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"781",NA,"3058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"782",NA,"3112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"783",NA,"3040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"784",NA,"3110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"785",NA,"3104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"786",NA,"3063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"787",NA,"3114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"788",NA,"3071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"789",NA,"864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mineiros",NA,-17.56,-52.55,NA,NA,NA,NA
"790",NA,"53068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
