"","Tombo","Localidade","gymno_clades","Latitude","Longitude","cantr","asup","ainf","sup","inf","supra","dor","fqui","qui","tub","ocel","ocef","ftub","vem","men","lam","fven","fem","lama","clo","ane","nas","supn","front","ftim","ptim","odor","omem","anec"
"811",88731,"Peixe",6,-12.03333333,-48.35,7,14,10,10,10,13,169,7,5,37,8,3,14,18,5,11,61,18,15,9,11,0,1,1,0,0,0,1,0
"812",96288,"Peixe",6,-12.03333333,-48.35,7,15,10,12,10,12,169,6,4,38,8,3,14,20,6,12,60,21,15,8,8,1,1,1,0,1,0,1,0
"813",96286,"Peixe",6,-12.03333333,-48.35,7,16,10,12,9,13,170,6,4,37,9,3,14,16,9,12,65,16,15,8,15,1,1,1,0,0,0,0,0
"814",96292,"Peixe",6,-12.03333333,-48.35,8,15,9,12,10,13,189,6,4,44,9,4,14,19,6,11,60,18,14,6,12,0,1,1,0,0,0,0,0
"815",96284,"Peixe",6,-12.03333333,-48.35,7,16,9,10,8,13,186,7,4,35,9,4,14,20,5,13,58,18,14,6,16,1,1,1,0,0,0,0,0
"816",96290,"Peixe",6,-12.03333333,-48.35,7,16,11,11,10,12,194,7,4,36,9,4,14,20,6,11,59,19,16,7,14,1,1,0,0,0,0,0,0
"817",96289,"Peixe",6,-12.03333333,-48.35,7,16,9,12,8,12,193,4,3,47,10,4,14,18,7,14,69,20,16,5,14,1,1,1,0,0,0,0,0
"818",96291,"Peixe",6,-12.03333333,-48.35,7,16,11,12,10,12,165,6,4,40,10,3,14,18,3,13,58,22,16,7,12,0,1,1,0,0,0,1,0
"819",96285,"Peixe",6,-12.03333333,-48.35,7,16,9,12,10,14,194,8,5,42,8,3,14,18,6,12,66,19,15,5,13,1,1,1,0,0,0,1,0
"820",893,"Pirenopolis",NA,-15.82596,-49.01104,8,18,12,14,10,17,263,4,4,30,11,3,12,21,6,13,86,21,17,6,13,1,2,0,0,0,0,0,0
"821",87,"Pirenopolis",NA,-15.82596,-49.01104,8,16,12,11,10,17,251,6,6,30,10,4,9,20,4,13,85,20,16,6,12,1,1,1,0,0,0,0,0
"822",11080,"Pirenopolis",NA,-15.82596,-49.01104,9,18,11,12,10,16,256,6,5,30,10,5,12,19,5,12,82,20,17,7,13,1,2,1,2,1,0,0,0
"823",39806,"Pirenopolis",NA,-15.82596,-49.01104,9,16,12,10,10,14,254,7,4,29,12,5,12,19,3,12,84,20,16,7,11,0,1,1,0,0,0,0,0
"824",90,"Pirenopolis",NA,-15.82596,-49.01104,8,14,12,11,10,16,254,4,5,34,9,2,12,20,3,13,82,20,17,8,16,0,1,0,0,0,0,0,0
"825",34684,"Pirenopolis",NA,-15.82596,-49.01104,9,13,12,11,10,16,271,5,5,32,11,5,12,20,4,12,84,20,16,7,14,0,1,0,2,0,0,0,0
"826",312,"Pirenopolis",NA,-15.82596,-49.01104,8,16,11,10,10,16,244,5,4,30,12,4,12,19,2,13,82,20,16,5,11,0,1,1,0,1,0,0,0
"827",386,"Pirenopolis",NA,-15.82596,-49.01104,8,14,10,11,10,16,243,6,4,26,10,5,12,20,4,12,79,22,16,5,14,1,2,0,0,1,0,0,0
"828",391,"Pirenopolis",NA,-15.82596,-49.01104,8,17,11,12,10,16,244,4,3,31,12,4,12,20,4,15,82,21,19,4,14,0,2,0,0,0,0,0,0
"829",92,"Pirenopolis",NA,-15.82596,-49.01104,10,15,12,12,9,16,232,4,4,28,9,4,12,21,5,12,82,21,15,6,14,0,2,0,2,0,0,0,0
"830",299,"Pirenopolis",NA,-15.82596,-49.01104,8,14,11,10,9,15,270,5,4,29,12,4,13,21,5,12,82,20,17,8,16,0,2,0,0,1,0,0,0
"831",377,"Pirenopolis",NA,-15.82596,-49.01104,10,17,10,11,10,16,237,3,3,28,10,3,12,19,6,14,83,20,16,7,14,0,2,1,0,0,0,0,0
"832",34682,"Pirenopolis",NA,-15.82596,-49.01104,10,14,13,11,10,15,251,8,6,28,11,4,12,19,3,13,83,21,16,5,11,0,2,0,2,0,0,0,0
"833",293,"Pirenopolis",NA,-15.82596,-49.01104,8,14,10,12,10,16,241,4,3,30,8,3,12,20,7,14,82,20,17,5,16,0,1,1,0,0,0,1,0
"834",91,"Pirenopolis",NA,-15.82596,-49.01104,9,15,11,13,9,17,233,5,5,31,10,4,12,21,5,12,83,20,15,5,14,1,1,0,0,0,0,0,0
"835",94,"Pirenopolis",NA,-15.82596,-49.01104,9,17,12,12,8,15,241,4,4,25,9,4,12,22,5,13,83,19,17,7,14,1,2,0,2,0,0,0,0
"836",88,"Pirenopolis",NA,-15.82596,-49.01104,9,16,12,12,9,15,242,4,4,32,9,3,12,19,3,12,85,21,17,6,13,1,2,1,0,0,0,0,0
"837",385,"Pirenopolis",NA,-15.82596,-49.01104,8,16,13,11,11,16,243,8,5,38,11,4,12,20,3,12,71,20,16,8,12,0,2,0,0,1,0,0,0
"838",86,"Pirenopolis",NA,-15.82596,-49.01104,9,16,12,12,10,14,235,8,4,36,10,4,12,21,3,12,80,20,17,6,12,0,2,1,2,0,0,0,0
"839",34681,"Pirenopolis",NA,-15.82596,-49.01104,9,15,11,12,8,15,263,3,3,38,10,4,12,21,4,12,85,20,18,8,12,1,1,0,0,0,0,0,0
"840",297,"Pirenopolis",NA,-15.82596,-49.01104,8,16,11,10,10,16,267,5,5,36,11,4,12,18,4,12,84,20,17,5,14,0,1,1,0,0,0,0,0
"841",39924,"Pirenopolis",NA,-15.82596,-49.01104,8,16,13,12,10,16,269,4,4,30,9,3,14,19,4,12,83,20,15,7,14,1,2,0,0,0,0,0,0
"842",9497,"Pirenopolis",NA,-15.82596,-49.01104,8,14,12,12,10,15,253,4,2,22,10,5,12,21,5,12,79,21,16,6,17,1,2,1,0,0,0,0,0
"843",34683,"Pirenopolis",NA,-15.82596,-49.01104,8,17,12,11,10,16,261,3,4,28,11,4,14,20,6,13,83,21,16,6,12,1,2,0,0,0,0,0,0
"844",39851,"Pirenopolis",NA,-15.82596,-49.01104,9,15,11,10,8,15,275,6,6,42,12,4,13,21,4,13,84,19,17,7,13,1,2,0,0,0,0,0,0
"845",372,"Pirenopolis",NA,-15.82596,-49.01104,8,17,11,11,10,17,250,7,4,34,11,4,12,22,6,13,84,20,18,7,12,1,2,0,2,0,0,0,0
"846",296,"Pirenopolis",NA,-15.82596,-49.01104,8,18,13,12,10,18,260,3,3,27,8,2,13,20,4,14,80,20,16,6,12,0,2,0,2,0,0,1,0
"847",375,"Pirenopolis",NA,-15.82596,-49.01104,8,15,12,12,10,16,241,3,3,25,12,4,12,20,6,12,83,19,17,6,12,1,2,0,0,0,0,0,0
"848",374,"Pirenopolis",NA,-15.82596,-49.01104,9,16,12,12,10,17,274,4,4,26,8,4,12,20,2,12,85,22,16,6,15,0,1,0,2,0,0,0,0
"849",373,"Pirenopolis",NA,-15.82596,-49.01104,8,16,11,12,9,15,244,6,5,36,11,3,14,22,4,13,85,21,18,7,13,1,2,0,0,0,0,0,0
"850",384,"Pirenopolis",NA,-15.82596,-49.01104,9,16,10,9,10,15,248,3,4,29,10,3,13,21,3,12,77,19,17,5,10,1,2,0,0,0,0,0,0
"851",301,"Pirenopolis",NA,-15.82596,-49.01104,8,16,10,12,10,16,271,4,2,27,11,3,12,20,4,13,84,21,17,4,12,0,1,1,0,0,0,0,0
"852",379,"Pirenopolis",NA,-15.82596,-49.01104,9,16,12,12,10,16,290,7,5,38,13,4,12,22,4,14,82,22,17,6,13,1,2,0,0,0,0,0,0
"853",380,"Pirenopolis",NA,-15.82596,-49.01104,8,16,11,12,11,16,256,5,4,33,9,3,12,21,4,12,84,19,17,7,17,1,2,0,0,0,0,0,0
"854",388,"Pirenopolis",NA,-15.82596,-49.01104,9,15,12,10,9,17,248,4,4,25,8,5,14,22,1,14,77,18,16,4,12,0,2,0,0,0,0,0,0
"855",292,"Pirenopolis",NA,-15.82596,-49.01104,8,15,10,11,10,15,243,6,5,33,11,4,12,22,4,11,81,19,17,5,15,1,1,1,0,0,0,0,0
"856",387,"Pirenopolis",NA,-15.82596,-49.01104,8,16,12,11,10,15,255,7,6,27,12,4,14,19,6,13,86,20,16,7,14,1,2,0,0,0,0,0,0
"857",311,"Pirenopolis",NA,-15.82596,-49.01104,8,15,11,10,9,15,250,6,5,31,10,4,16,22,3,13,78,22,16,5,14,0,2,1,2,0,0,0,0
"858",93,"Pirenopolis",NA,-15.82596,-49.01104,9,15,11,11,10,16,267,3,3,31,7,3,12,20,3,13,81,20,17,5,14,0,2,0,0,0,0,0,0
"859",396,"Pirenopolis",NA,-15.82596,-49.01104,9,16,10,12,10,16,238,3,3,32,9,4,12,20,3,12,78,19,17,7,14,1,2,1,2,0,0,0,0
"860",310,"Pirenopolis",NA,-15.82596,-49.01104,8,17,13,12,10,15,267,4,5,25,10,5,12,20,2,13,85,21,17,9,12,1,1,1,0,0,0,0,0
"861",307,"Pirenopolis",NA,-15.82596,-49.01104,9,13,11,11,10,17,271,4,4,32,11,5,13,18,6,12,84,20,17,6,13,1,1,0,0,0,0,0,0
"862",294,"Pirenopolis",NA,-15.82596,-49.01104,8,15,13,11,10,15,268,5,3,24,12,6,12,20,2,15,81,22,16,8,15,1,2,0,0,0,0,0,0
"863",389,"Pirenopolis",NA,-15.82596,-49.01104,9,16,11,13,10,16,264,6,7,33,10,5,13,21,5,12,75,21,16,8,13,1,2,0,0,1,0,0,0
"864",392,"Pirenopolis",NA,-15.82596,-49.01104,8,16,10,10,8,17,265,5,7,40,13,5,12,20,5,12,84,21,15,8,17,0,2,0,0,0,0,0,0
"865",309,"Pirenopolis",NA,-15.82596,-49.01104,10,16,12,12,10,15,279,6,4,29,10,4,13,21,2,13,82,20,17,6,12,1,2,1,0,0,0,0,0
"866",314,"Pirenopolis",NA,-15.82596,-49.01104,9,15,13,11,8,14,261,4,3,34,10,4,14,22,6,12,84,22,15,6,14,1,2,0,0,0,0,0,0
"867",304,"Pirenopolis",NA,-15.82596,-49.01104,9,16,11,9,12,14,268,4,3,39,11,5,12,22,3,13,83,22,16,6,13,1,2,0,0,0,0,0,0
"868",302,"Pirenopolis",NA,-15.82596,-49.01104,8,15,11,12,10,16,283,7,5,31,11,5,13,22,2,13,84,21,16,7,12,1,2,0,0,0,0,0,0
"869",95,"Pirenopolis",NA,-15.82596,-49.01104,10,18,10,12,10,16,282,5,4,35,8,4,12,21,5,12,89,22,16,10,16,0,2,1,0,0,0,0,0
"870",308,"Pirenopolis",NA,-15.82596,-49.01104,9,15,13,11,10,16,254,3,2,27,11,5,13,22,3,12,83,19,17,7,10,1,2,0,0,0,0,0,0
"871",390,"Pirenopolis",NA,-15.82596,-49.01104,10,16,13,13,11,17,266,3,3,28,9,5,12,20,5,13,82,21,18,4,14,1,2,0,0,0,0,0,0
"872",306,"Pirenopolis",NA,-15.82596,-49.01104,9,17,11,11,10,16,258,4,4,37,10,5,12,20,3,12,81,21,17,6,15,1,2,0,0,0,0,0,0
"873",376,"Pirenopolis",NA,-15.82596,-49.01104,10,17,12,12,10,16,262,3,3,36,10,4,14,22,4,13,90,22,17,9,10,1,1,1,0,0,0,0,0
"874",313,"Pirenopolis",NA,-15.82596,-49.01104,9,16,10,12,10,17,248,5,3,31,10,6,12,21,2,12,81,20,16,5,14,1,2,0,0,0,0,0,0
"875",298,"Pirenopolis",NA,-15.82596,-49.01104,8,17,12,12,11,16,229,4,4,27,10,5,13,21,5,12,90,21,17,7,13,1,2,0,0,0,0,0,0
"876",303,"Pirenopolis",NA,-15.82596,-49.01104,10,18,10,12,9,16,252,6,3,34,12,5,12,20,2,12,89,21,17,6,11,0,1,1,0,0,0,0,0
"877",381,"Pirenopolis",NA,-15.82596,-49.01104,8,18,11,12,10,16,241,7,4,30,11,4,13,21,6,12,87,20,17,7,13,1,2,0,2,0,0,0,0
"878",378,"Pirenopolis",NA,-15.82596,-49.01104,9,15,11,12,10,18,290,6,5,35,12,5,14,20,5,12,86,20,16,8,13,1,2,0,0,0,0,0,0
"879",395,"Pirenopolis",NA,-15.82596,-49.01104,10,16,11,10,10,15,263,5,3,29,10,5,12,20,4,14,87,21,17,11,13,1,2,0,0,0,0,0,0
"880",398,"Pirenopolis",NA,-15.82596,-49.01104,9,14,12,11,10,14,241,5,4,36,11,5,12,20,6,12,85,20,16,7,14,1,2,0,0,0,0,0,0
"881",383,"Pirenopolis",NA,-15.82596,-49.01104,8,14,11,10,8,15,259,6,3,34,10,5,12,21,3,12,84,20,16,6,13,1,2,0,0,0,0,0,0
"882",397,"Pirenopolis",NA,-15.82596,-49.01104,8,18,13,12,8,16,251,5,4,25,9,4,11,22,3,12,79,19,17,6,6,1,2,0,2,0,0,0,0
"883",305,"Pirenopolis",NA,-15.82596,-49.01104,10,19,10,13,10,15,252,6,3,27,10,4,12,20,5,11,74,20,17,6,11,1,2,0,0,0,0,0,0
"884",300,"Pirenopolis",NA,-15.82596,-49.01104,9,15,11,10,10,15,274,4,3,33,11,4,12,22,3,12,83,19,17,6,14,0,2,0,2,0,0,0,0
"885",96,"Pirenopolis",NA,-15.82596,-49.01104,9,15,11,12,8,16,234,5,4,34,12,5,12,19,3,14,90,20,17,6,16,1,2,0,2,1,0,0,0
"886",394,"Pirenopolis",NA,-15.82596,-49.01104,9,16,11,12,10,15,159,4,3,44,10,4,12,20,5,13,78,21,17,5,13,1,2,0,2,1,0,0,0
"887",382,"Pirenopolis",NA,-15.82596,-49.01104,8,15,11,12,10,16,304,3,3,29,9,3,12,20,2,11,90,22,16,7,12,1,2,0,0,0,0,0,0
"888",399,"Pirenopolis",NA,-15.82596,-49.01104,9,15,13,10,10,17,240,3,4,33,11,3,12,19,4,13,88,19,17,5,13,1,2,0,0,0,0,0,0
"889",89,"Pirenopolis",NA,-15.82596,-49.01104,8,15,10,11,9,17,254,3,5,33,11,4,12,19,4,12,89,20,16,7,13,1,2,0,2,0,0,0,0
"890",56572,"Pirenopolis",NA,-15.82596,-49.01104,8,19,11,12,10,13,154,7,4,31,11,2,12,19,5,15,66,21,17,7,12,1,2,0,0,0,0,0,0
"891",79380,"Pirenopolis",NA,-15.82596,-49.01104,7,17,10,11,10,14,151,6,4,26,8,5,14,18,3,12,56,20,15,4,10,0,1,1,0,0,0,0,0
"892",339,"Pium",NA,-10.44222222,-49.18555556,7,16,9,12,9,13,193,6,2,39,9,4,14,20,5,12,70,22,15,4,14,1,1,0,0,0,0,1,0
"893",338,"Pium",NA,-10.44222222,-49.18555556,7,13,9,10,10,12,183,6,4,31,7,3,14,19,6,12,64,21,15,5,14,1,1,1,0,0,0,0,0
"894",342,"Pium",NA,-10.44222222,-49.18555556,7,14,9,12,11,13,159,6,4,40,10,4,16,19,6,11,72,20,15,5,13,1,1,0,2,0,0,1,0
"895",344,"Pium",NA,-10.44222222,-49.18555556,7,14,9,12,10,13,176,6,3,39,9,5,14,21,5,12,64,22,15,4,15,1,1,1,0,0,0,0,0
"896",38911,"PortoAlegreTocantins",NA,-11.6,-47.04,7,15,9,12,10,15,224,6,4,41,12,3,14,21,4,12,70,17,13,6,12,1,1,0,0,0,0,1,0
"897",38912,"PortoAlegreTocantins",NA,-11.6,-47.04,8,17,12,12,10,13,209,6,3,43,10,3,14,20,7,11,69,18,16,5,13,0,1,1,0,0,0,1,0
"898",38913,"PortoAlegreTocantins",NA,-11.6,-47.04,6,15,11,11,8,12,183,7,4,42,9,2,14,18,5,11,69,19,14,5,10,0,1,1,0,0,0,1,0
"899",47754,"PortoNacional",NA,-10.7,-48.41666667,7,18,12,12,10,12,209,6,4,37,9,2,14,19,11,14,62,21,16,11,16,1,2,0,2,0,0,1,0
"900",78244,"PortoNacional",NA,-10.7,-48.41666667,8,17,12,11,8,14,166,6,4,32,9,3,14,17,7,12,65,19,15,8,13,0,2,1,0,0,0,1,0
"901",69394,"Posse",NA,-14.08333333,-46.33333333,7,15,11,13,11,13,145,4,2,28,9,3,14,20,3,11,58,21,16,4,13,1,2,0,0,0,0,0,0
"902",69396,"Posse",NA,-14.08333333,-46.33333333,6,17,9,13,10,12,155,4,4,31,9,4,14,21,5,12,65,20,12,4,13,0,2,1,0,0,0,0,0
"903",69395,"Posse",NA,-14.08333333,-46.33333333,8,16,10,13,10,15,170,6,4,34,10,4,14,17,5,12,62,22,13,5,12,1,1,1,0,0,0,0,0
"904",4052,"RiodasMortes",NA,-13.3,-51.24,7,15,13,12,10,14,178,7,3,40,10,3,14,19,6,11,74,18,15,7,13,1,1,1,0,0,0,1,0
"905",4853,"RiodasMortes",NA,-13.3,-51.24,7,14,13,11,11,15,209,7,5,39,5,2,14,20,4,12,75,22,15,5,13,1,2,0,0,0,0,2,0
"906",4053,"RiodasMortes",NA,-13.3,-51.24,7,15,12,12,10,12,201,6,3,42,7,2,14,19,5,12,66,20,14,5,12,1,1,0,0,0,0,1,0
"907",4054,"RiodasMortes",NA,-13.3,-51.24,8,15,10,11,10,14,181,7,4,38,9,3,14,19,5,11,69,19,16,7,15,1,1,1,2,0,0,1,0
"908",4854,"RiodasMortes",NA,-13.3,-51.24,7,15,16,12,10,14,153,6,4,34,9,2,13,16,6,12,72,22,15,7,13,1,1,1,0,0,0,1,0
"909",29617,"RioVerde",NA,-17.8,-50.93333333,7,15,9,12,10,11,166,7,4,40,10,2,15,20,7,12,53,21,15,5,16,1,1,1,2,0,0,0,0
"910",35225,"SaoDomingos",1,-13.44979,-46.4481,7,16,11,10,8,17,255,7,4,46,10,4,14,21,7,13,75,19,15,8,17,0,1,1,0,0,0,1,0
"911",33556,"SaoDomingos",1,-13.44979,-46.4481,8,15,10,12,10,17,239,6,4,48,9,3,15,20,7,13,72,17,16,6,12,0,1,1,0,0,0,1,0
"912",33566,"SaoDomingos",1,-13.44979,-46.4481,8,18,9,10,8,17,272,4,4,44,11,2,14,21,8,13,79,19,15,8,16,0,1,1,2,0,0,1,0
"913",35215,"SaoDomingos",1,-13.44979,-46.4481,7,15,10,10,8,17,247,6,6,41,11,4,14,19,5,13,72,19,17,7,13,0,1,1,0,0,0,2,0
"914",35233,"SaoDomingos",1,-13.44979,-46.4481,8,17,11,13,12,16,228,5,4,29,9,2,15,20,3,14,77,20,16,9,13,1,2,1,0,0,0,0,0
"915",37141,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,10,10,17,201,8,4,33,10,4,13,19,5,13,70,19,15,6,16,1,2,0,0,0,0,1,0
"916",33538,"SaoDomingos",1,-13.44979,-46.4481,8,16,11,11,10,16,252,7,4,46,10,3,14,22,7,12,79,18,14,6,14,1,1,1,0,0,0,2,0
"917",33565,"SaoDomingos",1,-13.44979,-46.4481,9,16,10,10,9,17,258,5,4,43,11,2,13,18,6,13,79,18,16,8,12,0,1,1,0,0,0,1,0
"918",35207,"SaoDomingos",1,-13.44979,-46.4481,9,19,13,13,10,14,229,6,5,30,10,3,14,21,3,13,69,17,15,6,11,0,1,1,2,0,0,0,0
"919",35228,"SaoDomingos",1,-13.44979,-46.4481,9,15,12,13,10,16,223,6,4,28,10,3,14,19,5,11,69,17,14,8,15,0,2,0,0,0,0,1,0
"920",35218,"SaoDomingos",1,-13.44979,-46.4481,7,16,12,12,10,16,236,6,4,30,6,3,14,21,3,15,80,21,15,7,11,0,0,1,2,0,0,1,0
"921",35209,"SaoDomingos",1,-13.44979,-46.4481,7,13,9,10,10,17,252,6,5,38,9,2,14,21,5,13,68,19,15,6,13,0,1,1,0,0,0,1,0
"922",37152,"SaoDomingos",1,-13.44979,-46.4481,8,19,11,12,10,16,225,6,4,36,11,4,14,20,4,12,77,19,14,6,12,0,1,0,2,0,0,1,0
"923",43927,"SaoDomingos",1,-13.44979,-46.4481,9,16,10,12,10,17,226,6,5,30,8,4,15,19,4,13,70,19,16,6,12,0,2,1,0,0,0,1,0
"924",37146,"SaoDomingos",1,-13.44979,-46.4481,8,16,11,12,9,15,221,4,4,38,9,3,15,18,3,11,72,18,14,6,12,0,2,0,0,0,0,1,0
"925",43932,"SaoDomingos",1,-13.44979,-46.4481,8,17,11,12,10,15,220,3,4,32,7,3,13,16,4,13,75,19,16,5,11,0,2,0,0,0,0,0,0
"926",43930,"SaoDomingos",1,-13.44979,-46.4481,9,16,11,14,11,16,221,5,4,34,8,2,16,20,4,15,75,18,16,6,13,0,2,0,0,0,0,0,0
"927",33574,"SaoDomingos",1,-13.44979,-46.4481,7,16,11,12,10,16,250,7,4,38,8,2,14,21,8,12,71,22,15,8,13,0,2,0,2,0,0,1,0
"928",33543,"SaoDomingos",1,-13.44979,-46.4481,7,16,11,11,10,15,273,8,4,42,8,2,14,20,5,12,67,19,15,6,13,0,1,1,0,0,0,1,0
"929",43924,"SaoDomingos",1,-13.44979,-46.4481,7,15,11,12,10,15,266,8,4,38,10,4,14,20,5,13,84,20,14,7,16,0,2,1,0,1,0,0,0
"930",33554,"SaoDomingos",1,-13.44979,-46.4481,9,17,11,12,10,14,257,5,3,39,10,3,14,21,6,12,81,20,16,5,17,1,2,0,2,0,0,1,0
"931",35217,"SaoDomingos",1,-13.44979,-46.4481,9,16,12,13,10,15,242,6,4,33,10,4,16,21,2,15,78,19,17,5,14,0,2,0,2,0,0,1,0
"932",43922,"SaoDomingos",1,-13.44979,-46.4481,8,15,10,11,8,13,258,6,3,40,10,4,15,20,8,13,76,18,16,5,12,0,1,1,2,0,0,0,0
"933",35196,"SaoDomingos",1,-13.44979,-46.4481,9,18,11,12,10,15,265,6,4,29,11,4,16,20,3,13,72,20,15,8,12,1,2,0,0,0,0,1,0
"934",43923,"SaoDomingos",1,-13.44979,-46.4481,8,18,11,11,10,15,264,7,4,42,11,5,14,22,5,13,82,21,16,6,10,1,1,1,2,0,0,0,0
"935",33560,"SaoDomingos",1,-13.44979,-46.4481,7,14,10,11,10,14,249,7,5,42,12,4,12,21,7,12,74,18,15,8,11,0,1,1,0,0,0,1,0
"936",37157,"SaoDomingos",1,-13.44979,-46.4481,8,17,11,12,10,15,236,4,3,31,8,2,15,20,4,12,69,19,15,5,12,1,2,1,0,0,0,0,0
"937",37156,"SaoDomingos",1,-13.44979,-46.4481,8,16,9,12,10,14,252,6,4,30,9,2,14,20,3,12,69,20,15,6,11,0,1,1,0,0,0,1,0
"938",37149,"SaoDomingos",1,-13.44979,-46.4481,9,15,12,10,8,15,257,6,4,35,9,4,14,20,6,13,76,21,15,6,12,1,1,0,0,0,0,1,0
"939",37155,"SaoDomingos",1,-13.44979,-46.4481,8,16,9,11,10,15,227,6,4,34,13,4,14,21,3,12,72,20,16,8,11,0,1,1,0,0,0,1,0
"940",37158,"SaoDomingos",1,-13.44979,-46.4481,8,16,11,12,11,15,266,4,4,35,0,0,14,18,5,13,79,21,17,6,12,1,0,0,0,0,1,1,0
"941",37151,"SaoDomingos",1,-13.44979,-46.4481,7,15,11,14,11,15,258,4,4,28,10,2,16,18,5,13,79,20,17,6,13,0,2,0,0,0,0,1,0
"942",37150,"SaoDomingos",1,-13.44979,-46.4481,7,16,11,12,10,15,255,6,4,39,13,5,14,21,8,12,83,22,15,7,15,0,1,1,0,0,0,1,0
"943",35229,"SaoDomingos",1,-13.44979,-46.4481,8,16,12,13,10,14,244,7,4,35,8,2,16,21,3,11,78,21,15,7,16,0,2,0,2,0,0,1,0
"944",43929,"SaoDomingos",1,-13.44979,-46.4481,8,18,10,11,9,15,225,7,4,36,9,5,14,21,7,13,72,18,16,4,11,0,1,1,0,0,0,1,0
"945",37143,"SaoDomingos",1,-13.44979,-46.4481,8,17,11,12,10,15,238,4,3,31,8,2,12,20,2,13,82,23,16,4,12,0,2,1,0,0,0,1,0
"946",35208,"SaoDomingos",1,-13.44979,-46.4481,8,16,11,13,11,13,248,6,4,42,12,4,14,19,6,13,74,21,16,7,12,0,1,1,0,0,0,1,0
"947",35223,"SaoDomingos",1,-13.44979,-46.4481,7,17,10,13,11,15,270,5,5,32,9,3,14,19,4,13,82,20,15,5,13,0,2,0,0,0,0,0,0
"948",37160,"SaoDomingos",1,-13.44979,-46.4481,8,15,11,14,12,14,246,5,4,42,9,3,16,22,4,14,83,21,18,7,16,1,2,0,2,0,0,1,0
"949",33578,"SaoDomingos",1,-13.44979,-46.4481,9,16,10,11,10,17,244,6,5,42,7,2,14,21,4,16,62,19,14,9,12,0,1,1,2,0,0,1,0
"950",35221,"SaoDomingos",1,-13.44979,-46.4481,7,16,11,11,10,16,229,6,4,34,8,3,14,21,8,11,79,18,15,8,18,1,2,0,2,0,0,1,0
"951",37153,"SaoDomingos",1,-13.44979,-46.4481,9,17,12,13,10,15,228,5,4,32,9,2,16,18,5,12,71,19,15,7,12,0,1,1,0,0,0,1,0
"952",43931,"SaoDomingos",1,-13.44979,-46.4481,7,16,11,12,10,15,256,7,4,40,10,4,14,19,8,12,77,20,15,5,13,0,1,1,0,0,0,0,0
"953",43914,"SaoDomingos",1,-13.44979,-46.4481,8,15,10,12,10,15,247,7,6,33,10,3,14,19,3,13,77,20,15,8,11,0,1,1,2,0,0,0,0
"954",35202,"SaoDomingos",1,-13.44979,-46.4481,8,16,10,12,8,16,243,5,4,32,10,3,15,19,4,14,79,20,14,7,13,1,2,0,2,0,0,1,0
"955",43919,"SaoDomingos",1,-13.44979,-46.4481,7,19,11,12,10,14,251,5,4,42,9,4,14,20,7,12,74,20,15,7,14,0,1,0,0,1,0,1,0
"956",37147,"SaoDomingos",1,-13.44979,-46.4481,8,16,10,14,10,15,260,4,2,28,9,3,14,21,5,14,79,20,15,7,14,0,2,0,0,0,0,1,0
"957",37139,"SaoDomingos",1,-13.44979,-46.4481,7,18,10,12,10,15,235,6,4,39,11,4,14,23,5,12,65,19,15,5,12,0,1,1,2,0,0,1,0
"958",35210,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,11,10,13,256,6,5,40,10,4,14,20,7,12,65,21,16,4,11,0,1,1,2,0,0,1,0
"959",37145,"SaoDomingos",1,-13.44979,-46.4481,8,15,11,11,10,16,254,8,5,39,10,4,14,19,8,13,76,16,14,5,12,1,1,0,2,0,0,1,0
"960",33555,"SaoDomingos",1,-13.44979,-46.4481,7,18,11,12,10,16,248,8,5,43,10,4,14,18,7,13,72,19,16,5,13,0,1,1,0,0,0,1,0
"961",37144,"SaoDomingos",1,-13.44979,-46.4481,8,18,11,12,10,15,187,4,4,44,10,4,15,21,8,13,62,18,15,4,13,1,2,1,2,0,0,0,0
"962",37159,"SaoDomingos",1,-13.44979,-46.4481,8,15,9,12,10,12,223,5,3,39,5,2,14,20,8,12,66,18,14,5,14,0,2,1,0,0,0,1,0
"963",37140,"SaoDomingos",1,-13.44979,-46.4481,7,17,11,12,10,14,235,6,5,42,10,4,14,21,7,12,64,20,16,9,13,1,1,0,0,0,0,1,0
"964",37161,"SaoDomingos",1,-13.44979,-46.4481,7,18,10,11,10,16,244,5,3,40,11,4,14,21,7,12,70,18,15,6,12,1,2,1,2,0,0,1,0
"965",37148,"SaoDomingos",1,-13.44979,-46.4481,8,17,11,11,10,14,250,3,4,32,0,0,14,20,2,13,76,19,16,6,12,1,2,0,0,0,2,1,0
"966",35212,"SaoDomingos",1,-13.44979,-46.4481,8,17,11,12,10,13,253,4,4,43,10,3,14,20,5,12,77,20,16,8,11,1,1,1,0,0,0,1,0
"967",35224,"SaoDomingos",1,-13.44979,-46.4481,7,16,11,12,10,15,231,4,3,30,8,3,14,20,4,14,77,21,16,4,15,0,2,0,0,0,0,0,0
"968",35232,"SaoDomingos",1,-13.44979,-46.4481,8,16,12,14,10,13,239,7,4,37,9,3,16,21,3,13,74,21,16,7,12,0,1,1,0,0,0,0,0
"969",35214,"SaoDomingos",1,-13.44979,-46.4481,8,18,10,12,10,16,264,4,4,43,10,3,14,21,7,12,76,21,16,8,13,0,1,1,2,0,0,0,0
