"","ID","Colecao","Localidade","HemipenisMedido","Hemipenis_Evertido","No_LACV","FabDocCh4AP","FabDoc3CitB","FabDocCh2","FabMestrado","UF","Latitude","Longitude","Altitude","Especie_Fabricius","Especie_Welington","Clado"
"978","89579","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"979","89578","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"980","89581","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"981","89580","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"982","89576","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"983","88728","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"984","88730","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"985","88729","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"986","88731","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"987","96288","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"988","96286","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"989","96292","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"990","96284","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"991","96290","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"992","96289","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"993","96291","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"994","96285","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"995","24311","GRC","Peixe",NA,NA,NA,NA,"SIM",NA,NA,"TO",-11.88,-48.77,293,"G. amarali",NA,NA
"996","62666","CHUNB","Peixe",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.03,-48.35,326,"G. amarali",NA,NA
"997","24310","GRC","Peixe",NA,NA,NA,"SIM","SIM",NA,NA,"TO",-12.03,-48.35,326,"G. amarali",NA,NA
"998","3949","MRT","Peixe",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.03,-48.35,326,NA,NA,NA
"999","52612","CHUNB","Peixe",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.03,-48.35,326,NA,NA,NA
"1000","52609","CHUNB","Peixe",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.03,-48.35,326,NA,NA,NA
"1001","4459","MRT","Peixe",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.03,-48.35,326,NA,NA,NA
"1002","67395","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,"SIM",NA,"GO",-15.81,-48.87,1310,"G. amarali Clade C",NA,NA
"1003","67396","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,"SIM",NA,"GO",-15.81,-48.87,1310,"G. amarali Clade C",NA,NA
"1004","67394","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,"SIM",NA,"GO",-15.81,-48.87,1310,"G. amarali Clade C",NA,NA
"1005","67441","CHUNB","Pirenopolis",NA,"SIM","SIM",NA,NA,"SIM",NA,"GO",-15.81,-48.87,1310,"G. amarali Clade C","C",NA
"1006","67443","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,"SIM",NA,"GO",-15.81,-48.87,1310,"G. amarali Clade C",NA,NA
"1007","893","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1008","87","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1009","11080","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1010","39806","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1011","90","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1012","34684","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1013","312","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1014","386","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1015","391","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1016","92","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1017","299","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1018","377","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1019","34682","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1020","293","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1021","91","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1022","94","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1023","88","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1024","385","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1025","86","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1026","34681","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1027","297","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1028","39924","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1029","9497","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1030","34683","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1031","39851","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1032","372","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1033","296","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1034","375","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1035","374","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1036","373","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1037","384","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1038","301","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1039","379","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1040","380","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1041","388","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1042","292","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1043","387","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1044","311","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1045","93","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1046","396","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1047","310","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1048","307","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1049","294","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1050","389","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1051","392","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1052","309","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1053","314","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1054","304","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1055","302","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1056","95","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1057","308","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1058","390","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1059","306","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1060","376","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1061","313","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1062","298","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1063","303","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1064","381","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1065","378","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1066","395","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1067","398","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1068","383","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1069","397","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1070","305","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1071","300","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1072","96","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1073","394","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1074","382","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1075","399","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1076","89","CHUNB","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1077","56572","MZUSP","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1078","79380","MZUSP","Pirenopolis",NA,NA,NA,NA,NA,NA,"SIM",NA,-15.82596,-49.01104,NA,"G. amarali",NA,NA
"1079","67440","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,"G. amarali",NA,NA
"1080","67399","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,"G. amarali",NA,NA
"1081","67392","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,"G. amarali",NA,NA
"1082","67397","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,"G. amarali",NA,NA
"1083","67437","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,"G. amarali",NA,NA
"1084","67438","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,"G. amarali",NA,NA
"1085","67393","CHUNB","Pirenopolis","SIM","SIM","SIM",NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,"G. amarali","C",NA
"1086","67398","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,"G. amarali",NA,NA
"1087","67395","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,NA,NA,NA
"1088","67396","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,NA,NA,NA
"1089","67394","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,NA,NA,NA
"1090","67441","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,NA,NA,NA
"1091","67443","CHUNB","Pirenopolis",NA,NA,NA,NA,"SIM",NA,NA,"GO",-15.81,-48.87,1324,NA,NA,NA
"1092","339","MZUSP","Pium",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.44222222,-49.18555556,NA,"G. amarali",NA,NA
"1093","338","MZUSP","Pium",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.44222222,-49.18555556,NA,"G. amarali",NA,NA
"1094","342","MZUSP","Pium",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.44222222,-49.18555556,NA,"G. amarali",NA,NA
"1095","344","MZUSP","Pium",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.44222222,-49.18555556,NA,"G. amarali",NA,NA
"1096","38913","CHUNB","PortoAlegreTocantins",NA,"SIM","SIM",NA,NA,NA,"SIM",NA,-11.6,-47.04,NA,"G. amarali",NA,NA
"1097","38911","CHUNB","PortoAlegreTocantins",NA,NA,NA,NA,NA,NA,"SIM",NA,-11.6,-47.04,NA,"G. amarali",NA,NA
"1098","38912","CHUNB","PortoAlegreTocantins",NA,NA,NA,NA,NA,NA,"SIM",NA,-11.6,-47.04,NA,"G. amarali",NA,NA
"1099","47754","CHUNB","PortoNacional",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.7,-48.41666667,NA,"G. amarali",NA,NA
"1100","78244","MZUSP","PortoNacional",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.7,-48.41666667,NA,"G. amarali",NA,NA
"1101","958","LG","PortoSeguro",NA,NA,NA,NA,NA,"SIM",NA,"BA",NA,NA,NA,"G. darwinii A",NA,NA
"1102","991","LG","PortoSeguro",NA,NA,NA,NA,NA,"SIM",NA,"BA",NA,NA,NA,"G. darwinii A",NA,NA
"1103","69394","MZUSP","Posse",NA,NA,NA,NA,NA,NA,"SIM",NA,-14.08333333,-46.33333333,NA,"G. amarali",NA,NA
"1104","69396","MZUSP","Posse",NA,NA,NA,NA,NA,NA,"SIM",NA,-14.08333333,-46.33333333,NA,"G. amarali",NA,NA
"1105","69395","MZUSP","Posse",NA,NA,NA,NA,NA,NA,"SIM",NA,-14.08333333,-46.33333333,NA,"G. amarali",NA,NA
"1106","9443","CHUNB","PresidenteKennedy",NA,NA,NA,NA,NA,"SIM",NA,"ES",NA,NA,NA,"G. darwinii",NA,NA
"1107","9453","CHUNB","PresidenteKennedy",NA,NA,NA,NA,NA,"SIM",NA,"ES",NA,NA,NA,"G. darwinii",NA,NA
"1108","13546","CHUNB","PresidenteKennedy",NA,NA,NA,NA,NA,"SIM",NA,"ES",NA,NA,NA,"G. darwinii",NA,NA
"1109",NA,NA,"PresidenteKennedydarwini",NA,NA,NA,NA,NA,NA,"SIM",NA,-21.09,-41.04,NA,"G. amarali",NA,NA
"1110","4052","MZUSP","RiodasMortes",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.3,-51.24,NA,"G. amarali",NA,NA
"1111","4853","MZUSP","RiodasMortes",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.3,-51.24,NA,"G. amarali",NA,NA
"1112","4053","MZUSP","RiodasMortes",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.3,-51.24,NA,"G. amarali",NA,NA
"1113","4054","MZUSP","RiodasMortes",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.3,-51.24,NA,"G. amarali",NA,NA
"1114","4854","MZUSP","RiodasMortes",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.3,-51.24,NA,"G. amarali",NA,NA
"1115","29617","MZUSP","RioVerde",NA,NA,NA,NA,NA,NA,"SIM",NA,-17.8,-50.93333333,NA,"G. amarali",NA,NA
"1116","61904","CHUNB","SantanadoCariri",NA,NA,NA,NA,"SIM",NA,NA,"CE",-7.21,-39.73,755,"G. geckoides",NA,NA
"1117","15560","CHUNB","SaoDomingos",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.45,-46.45,456,NA,NA,NA
"1118","15558","CHUNB","SaoDomingos",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.45,-46.45,456,NA,NA,NA
"1119","15568","CHUNB","SaoDomingos",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.45,-46.45,456,NA,NA,NA
"1120","37161","CHUNB","SaoDomingos",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.45,-46.45,456,NA,NA,NA
"1121","15533","CHUNB","SaoDomingos",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.45,-46.45,456,NA,NA,NA
"1122","15566","CHUNB","SaoDomingos",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.45,-46.45,456,NA,NA,NA
"1123","15569","CHUNB","SaoDomingos",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.45,-46.45,456,NA,NA,NA
"1124","6435","MRT","SaoSalvador",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.73,-48.23,306,NA,NA,NA
"1125","6428","MRT","SaoSalvador",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.73,-48.23,306,NA,NA,NA
"1126",NA,NA,"SaoDesideriogeckoides",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.36,-44.97,NA,"G. amarali",NA,NA
"1127","15560","GRC","SaoDomingos",NA,NA,NA,NA,NA,"SIM",NA,"GO",-13.45,-46.45,472,"G. amarali Clade A",NA,NA
"1128","15558","GRC","SaoDomingos",NA,NA,NA,NA,NA,"SIM",NA,"GO",-13.45,-46.45,472,"G. amarali Clade A",NA,NA
"1129","15568","GRC","SaoDomingos",NA,NA,NA,NA,NA,"SIM",NA,"GO",-13.45,-46.45,472,"G. amarali Clade A",NA,NA
"1130","37161","GRC","SaoDomingos",NA,NA,NA,NA,NA,"SIM","SIM","GO",-13.44979,-46.4481,472,"G. amarali Clade G",NA,1
"1131","15533","GRC","SaoDomingos",NA,NA,NA,NA,NA,"SIM",NA,"GO",-13.45,-46.45,472,"G. amarali Clade A",NA,NA
"1132","15566","GRC","SaoDomingos",NA,NA,NA,NA,NA,"SIM",NA,"GO",-13.45,-46.45,472,"G. amarali Clade G",NA,NA
"1133","15569","GRC","SaoDomingos",NA,NA,NA,NA,NA,"SIM",NA,"GO",-13.45,-46.45,472,"G. amarali Clade A",NA,NA
"1134","37148","CHUNB","SaoDomingos",NA,"SIM","SIM",NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali","A",1
"1135","37152","CHUNB","SaoDomingos",NA,NA,"SIM",NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1136","37153","CHUNB","SaoDomingos",NA,NA,"SIM",NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1137","37162","CHUNB","SaoDomingos",NA,NA,"SIM",NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1138","35225","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1139","33556","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1140","33566","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1141","35215","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1142","35233","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1143","37141","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1144","33538","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1145","33565","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1146","35207","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1147","35228","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1148","35218","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1149","35209","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1150","43927","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1151","37146","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1152","43932","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1153","43930","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1154","33574","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1155","33543","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1156","43924","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1157","33554","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1158","35217","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1159","43922","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1160","35196","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1161","43923","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1162","33560","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1163","37157","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1164","37156","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1165","37149","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
"1166","37155","CHUNB","SaoDomingos",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.44979,-46.4481,NA,"G. amarali",NA,1
